year,sex,educ,attend,reltrad,income,race,partyid,abany,abnomore,abrape,abdefect,homosex,owngun,gunlaw
2016,2,12,1,7,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,11,2,7,10,1,4,2,NA,1,1,4,2,NA
2016,2,12,2,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,14,4,7,12,1,4,2,2,1,1,4,2,2
2016,1,12,2,7,12,1,0,1,1,1,1,4,1,1
2016,1,12,1,4,NA,1,4,NA,1,1,1,NA,1,2
2016,2,12,2,7,9,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,12,6,4,12,1,3,1,1,1,1,4,2,1
2016,2,12,5,2,12,1,6,2,2,1,2,1,2,2
2016,1,14,0,4,11,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,18,5,2,12,1,5,2,2,1,1,1,1,1
2016,1,13,0,2,12,1,7,1,1,1,1,4,1,2
2016,1,12,7,4,12,3,3,NA,NA,NA,NA,NA,NA,NA
2016,2,10,3,NA,12,1,6,2,2,2,2,1,2,1
2016,2,14,0,7,12,1,6,NA,NA,NA,NA,NA,NA,NA
2016,2,16,2,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,1,12,7,4,NA,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,10,5,2,12,3,1,NA,NA,NA,NA,NA,NA,NA
2016,1,12,7,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,7,11,1,3,1,1,1,1,4,2,1
2016,2,12,7,4,11,1,1,2,2,2,1,1,1,1
2016,2,13,3,4,8,3,1,2,NA,1,2,NA,2,2
2016,2,17,2,NA,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,10,7,2,8,3,2,1,1,1,1,1,2,1
2016,2,20,4,6,12,3,1,2,2,1,2,1,1,1
2016,1,12,5,4,12,1,5,2,2,1,1,1,1,2
2016,2,14,2,4,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,1,20,6,1,12,1,6,2,2,NA,2,1,3,2
2016,2,11,5,2,2,3,1,NA,NA,NA,NA,NA,NA,NA
2016,2,11,5,4,3,3,0,2,2,1,2,1,2,1
2016,2,19,8,6,12,3,1,1,1,1,1,4,1,2
2016,2,8,0,6,5,3,0,NA,NA,NA,NA,NA,NA,NA
2016,1,12,7,1,12,1,5,2,2,1,2,1,1,2
2016,2,12,4,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
2016,1,16,5,4,12,1,4,2,2,2,2,1,1,1
2016,2,8,7,1,12,1,6,2,2,2,2,1,2,2
2016,2,12,8,4,NA,1,5,2,2,2,2,1,2,1
2016,1,12,4,4,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,1,10,0,7,9,1,6,1,1,1,1,2,1,2
2016,2,12,2,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,13,4,2,12,1,2,2,2,1,2,3,1,1
2016,2,14,3,1,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,1,12,0,7,12,1,2,2,2,1,1,3,3,2
2016,2,13,7,2,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,1,10,0,2,8,1,3,NA,NA,NA,NA,NA,NA,NA
2016,1,10,0,2,12,1,2,2,2,1,1,1,1,1
2016,2,12,5,6,12,1,3,2,2,2,2,1,1,2
2016,1,9,0,4,12,3,3,NA,NA,NA,NA,NA,NA,NA
2016,1,12,3,4,12,1,2,1,1,1,1,3,1,2
2016,2,16,5,4,12,1,1,2,2,1,1,3,1,2
2016,1,20,5,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,1,16,7,1,12,1,5,2,2,1,1,1,1,2
2016,1,18,6,4,12,1,1,1,1,1,1,4,1,1
2016,2,20,3,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,18,7,2,12,1,3,1,1,1,1,4,2,1
2016,1,16,3,4,10,1,6,2,2,1,2,1,1,2
2016,2,10,2,7,12,1,6,NA,NA,NA,NA,NA,NA,NA
2016,1,16,0,7,12,1,0,1,2,1,1,4,1,2
2016,2,10,1,4,9,1,1,2,2,1,1,NA,2,1
2016,2,14,0,2,10,1,1,1,1,1,1,4,2,1
2016,1,7,1,2,8,1,3,NA,NA,NA,1,4,2,1
2016,2,16,7,1,12,1,6,2,2,2,2,1,1,2
2016,2,13,0,7,12,3,2,NA,NA,NA,NA,NA,NA,NA
2016,2,17,4,2,9,1,1,2,2,1,2,4,2,1
2016,1,16,6,4,12,1,5,1,1,1,1,4,1,1
2016,2,15,8,1,10,3,3,NA,NA,NA,NA,NA,NA,NA
2016,2,16,4,1,12,1,NA,1,1,1,1,3,1,1
2016,2,12,0,NA,12,1,1,1,1,1,1,NA,2,1
2016,2,12,3,1,11,1,1,NA,NA,NA,NA,NA,NA,NA
2016,1,13,0,3,12,2,2,1,1,1,1,4,1,1
2016,1,17,7,1,12,1,3,2,2,2,2,1,2,2
2016,2,12,0,7,11,1,2,NA,NA,NA,NA,NA,NA,NA
2016,2,20,5,1,12,1,1,2,2,1,2,4,1,2
2016,2,18,5,4,12,1,1,2,2,1,1,4,1,1
2016,1,10,0,7,10,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,18,5,2,12,1,1,2,2,2,NA,4,1,1
2016,2,20,3,4,12,1,2,1,1,1,1,4,1,1
2016,1,10,0,7,12,1,1,2,2,2,1,4,1,1
2016,2,12,1,1,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,16,0,7,12,1,2,1,1,1,1,4,2,1
2016,1,12,7,2,2,1,3,1,2,1,1,2,1,2
2016,1,12,7,1,11,1,5,2,2,2,2,1,1,1
2016,1,11,5,1,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,1,18,0,7,12,1,5,2,2,1,2,4,2,1
2016,2,13,0,2,9,1,3,2,1,2,1,NA,1,1
2016,2,15,7,4,12,1,1,2,2,1,2,4,1,1
2016,1,16,3,4,12,1,4,2,2,1,1,4,1,2
2016,2,12,0,7,11,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,9,0,2,9,1,3,1,1,1,1,4,2,2
2016,1,12,0,4,12,1,5,2,2,1,1,3,1,2
2016,2,14,2,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,15,2,2,12,1,1,2,2,1,2,4,2,1
2016,1,12,4,1,12,1,6,2,NA,2,1,1,2,2
2016,1,12,0,2,10,1,0,2,2,2,NA,1,1,2
2016,1,15,2,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,18,0,7,12,1,3,1,2,1,1,1,1,2
2016,2,15,7,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,12,5,2,12,1,1,1,1,1,1,1,1,1
2016,2,12,4,1,9,1,1,2,2,2,NA,1,1,1
2016,2,13,7,2,12,1,0,1,1,1,1,4,1,2
2016,2,15,7,2,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,1,10,5,1,7,1,2,1,1,1,1,4,2,1
2016,1,12,7,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,10,8,1,11,1,1,2,2,2,2,1,1,2
2016,1,12,1,1,11,1,6,2,2,2,1,1,1,2
2016,2,9,8,1,12,1,5,2,2,2,2,1,1,2
2016,2,12,7,1,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,1,9,0,7,NA,1,3,2,2,1,1,1,1,1
2016,1,12,2,1,12,1,4,2,2,1,1,1,1,1
2016,2,15,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,1,10,1,6,NA,NA,NA,NA,NA,NA,NA
2016,1,12,7,1,12,1,5,2,2,1,1,1,1,1
2016,1,13,0,7,10,1,5,1,1,1,1,2,2,2
2016,2,12,4,4,12,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,8,0,7,12,1,3,2,2,1,1,4,1,2
2016,2,8,5,1,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,15,8,3,NA,2,1,2,2,1,2,2,1,1
2016,1,8,5,1,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,1,11,0,1,1,1,4,NA,NA,NA,NA,NA,NA,NA
2016,1,12,7,1,12,1,2,2,2,1,1,1,1,2
2016,2,12,0,1,12,1,5,2,2,2,NA,4,2,1
2016,1,14,5,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,9,0,7,7,1,2,2,2,2,1,1,2,2
2016,2,11,0,6,2,1,3,2,2,1,2,4,2,1
2016,1,12,0,7,12,1,4,1,1,1,1,4,1,1
2016,2,12,3,3,12,2,6,NA,NA,NA,NA,NA,NA,NA
2016,2,12,4,4,12,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,12,1,7,12,3,3,1,1,1,1,4,1,1
2016,1,9,5,4,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,7,1,2,3,2,2,NA,2,4,2,1
2016,2,12,0,1,12,1,5,2,2,1,1,2,2,1
2016,1,14,5,2,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,19,8,1,12,2,1,2,2,1,2,1,2,2
2016,2,11,7,6,NA,2,2,1,NA,NA,2,1,1,NA
2016,2,13,3,1,9,1,5,1,2,1,1,4,1,2
2016,1,12,0,3,10,2,7,1,1,1,1,4,1,1
2016,1,11,4,3,12,2,0,NA,NA,NA,NA,NA,NA,NA
2016,1,12,5,1,7,1,4,2,2,1,1,1,2,1
2016,2,12,5,1,12,1,6,1,1,1,1,1,1,1
2016,2,12,6,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
2016,2,11,5,3,9,2,6,2,2,2,2,1,2,1
2016,2,12,5,1,12,1,1,2,2,2,2,4,2,1
2016,2,10,2,3,12,2,2,1,1,1,1,4,2,2
2016,2,11,5,3,8,2,3,2,2,2,2,3,2,2
2016,2,11,5,3,12,2,2,2,1,2,1,1,2,1
2016,1,12,4,3,1,2,6,1,1,1,1,1,2,1
2016,2,12,7,1,12,2,3,NA,NA,NA,NA,NA,NA,NA
2016,2,12,8,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,12,6,1,12,1,3,2,2,NA,NA,1,1,NA
2016,1,14,0,2,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,10,3,1,12,1,3,2,2,2,2,4,1,1
2016,1,16,8,1,12,1,5,2,2,2,2,1,1,1
2016,2,12,7,1,11,1,6,2,2,2,2,1,2,1
2016,1,10,1,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA
2016,1,14,8,1,12,1,6,2,2,2,2,1,3,1
2016,2,12,2,1,12,1,6,1,1,1,1,1,1,2
2016,1,6,3,4,5,3,7,NA,NA,NA,NA,NA,NA,NA
2016,2,12,7,1,12,1,5,1,2,1,1,1,1,1
2016,2,NA,0,7,7,2,3,NA,NA,NA,NA,NA,NA,NA
2016,2,12,7,1,9,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,12,8,3,1,2,0,2,2,2,2,1,2,2
2016,2,12,5,3,9,2,2,NA,NA,NA,NA,NA,NA,NA
2016,2,13,7,3,6,2,3,1,2,1,2,1,2,2
2016,1,8,0,7,2,1,2,1,1,1,1,1,2,1
2016,2,12,5,3,11,2,2,2,2,1,1,1,2,2
2016,1,12,5,3,12,2,2,2,2,2,1,1,2,1
2016,2,12,5,3,10,2,1,NA,NA,NA,NA,NA,NA,NA
2016,2,16,8,3,11,2,0,2,2,2,2,1,2,1
2016,1,12,4,1,10,1,6,NA,NA,NA,NA,NA,NA,NA
2016,2,18,4,2,12,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,7,NA,1,2,1,1,1,1,1,1,1
2016,1,19,2,2,NA,1,6,NA,NA,NA,NA,NA,NA,NA
2016,2,18,0,7,10,1,3,NA,NA,NA,NA,NA,NA,NA
2016,1,16,2,1,12,1,0,2,2,1,1,4,1,1
2016,1,13,3,1,12,1,4,2,2,2,2,1,1,2
2016,2,15,3,1,NA,1,1,2,2,1,1,3,1,1
2016,1,12,0,7,12,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,9,2,1,NA,1,1,1,2,1,1,1,2,NA
2016,2,10,2,7,7,1,0,1,1,1,1,4,2,1
2016,2,12,4,1,NA,1,2,2,2,2,2,3,2,1
2016,2,12,1,1,NA,1,1,2,2,1,1,2,2,1
2016,2,12,6,1,12,1,2,2,2,1,1,1,2,1
2016,1,12,0,1,12,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,20,1,2,NA,1,2,2,2,1,1,4,2,1
2016,2,12,7,2,10,1,1,1,1,1,1,3,1,2
2016,1,16,8,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,16,0,7,10,1,2,NA,NA,NA,NA,NA,NA,NA
2016,2,12,0,4,11,1,5,1,1,1,1,3,2,2
2016,2,18,5,2,12,1,4,2,2,1,2,4,1,2
2016,1,8,0,NA,10,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,18,7,2,12,1,7,2,2,1,1,4,2,1
2016,2,14,0,4,NA,1,3,1,1,1,1,4,2,1
2016,1,16,0,7,12,1,2,1,1,1,1,4,2,1
2016,1,11,0,7,12,1,1,1,1,1,1,4,1,2
2016,2,16,2,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
2016,1,16,0,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
2016,2,16,7,2,12,1,0,NA,NA,NA,NA,NA,NA,NA
2016,2,18,3,2,12,1,3,1,1,1,1,4,1,2
2016,1,14,0,7,12,1,3,2,2,1,1,4,1,1
2016,1,14,3,2,12,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,14,2,7,11,1,2,1,1,1,1,4,2,1
2016,2,12,7,1,12,1,5,2,2,1,1,1,1,2
2016,1,7,0,2,11,1,4,NA,NA,NA,NA,NA,NA,NA
2016,2,14,2,4,12,1,5,2,2,2,2,4,1,1
2016,2,17,0,7,12,1,0,1,1,1,1,4,1,1
2016,2,12,0,NA,12,1,3,2,2,1,1,4,2,1
2016,1,14,1,7,12,1,4,1,2,1,NA,NA,2,1
2016,1,12,0,7,12,1,2,2,2,1,1,4,1,2
2016,2,12,7,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
2016,1,16,2,NA,12,1,4,2,2,2,2,1,1,2
2016,1,11,0,7,12,1,1,2,2,1,1,1,2,2
2016,1,15,2,4,3,1,2,NA,NA,NA,NA,NA,NA,NA
2016,2,15,0,7,12,1,1,1,1,1,1,4,2,2
2016,2,12,4,1,12,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,15,7,1,12,1,2,NA,NA,NA,NA,NA,NA,NA
2016,1,12,2,2,6,1,3,NA,NA,NA,NA,NA,NA,NA
2016,2,13,4,1,12,1,2,2,2,1,1,1,1,1
2016,2,12,7,1,9,1,3,2,1,1,1,1,2,2
2016,2,20,3,2,12,1,0,NA,NA,NA,NA,NA,NA,NA
2016,1,15,7,1,12,1,7,2,2,1,1,1,1,2
2016,2,14,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
2016,2,14,7,4,12,1,5,2,2,2,2,4,1,1
2016,1,16,0,7,12,1,3,NA,NA,1,1,4,1,2
2018,1,14,5,1,NA,1,5,2,2,1,1,1,2,1
2018,2,10,2,4,12,1,2,1,1,1,1,4,2,1
2018,1,16,2,7,12,1,4,NA,NA,NA,NA,NA,NA,NA
2018,2,16,6,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA
2018,1,18,8,4,NA,2,6,2,2,2,1,4,1,1
2018,2,16,4,4,NA,1,2,1,1,1,1,4,1,1
2018,2,13,7,3,10,2,0,1,1,1,1,1,2,1
2018,1,12,7,4,12,1,5,2,2,1,1,1,2,1
2018,2,8,0,7,5,1,3,NA,NA,NA,NA,NA,NA,NA
2018,1,12,2,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,19,4,4,12,1,6,1,1,1,1,4,1,1
2018,2,14,5,1,11,3,1,NA,NA,NA,NA,NA,NA,NA
2018,2,13,0,4,11,1,1,2,2,1,1,4,2,1
2018,1,16,3,4,12,2,0,1,1,1,1,1,2,1
2018,2,12,0,7,2,2,4,NA,NA,NA,NA,NA,NA,NA
2018,2,12,7,4,12,1,3,2,1,1,1,2,2,1
2018,2,16,1,7,12,1,2,NA,NA,NA,NA,NA,NA,NA
2018,2,16,0,6,NA,1,3,2,2,1,NA,1,2,1
2018,2,20,4,2,12,1,1,1,1,1,1,2,2,1
2018,1,18,5,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA
2018,2,15,2,6,12,1,5,2,2,1,2,1,2,1
2018,2,14,7,1,NA,3,5,NA,2,NA,NA,1,2,1
2018,2,14,1,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
2018,1,12,0,6,12,1,0,1,1,1,1,4,1,1
2018,2,16,6,1,12,1,5,2,2,2,2,1,2,2
2018,1,8,2,4,12,1,5,2,1,1,1,1,2,1
2018,2,12,5,4,12,1,1,1,1,1,1,1,2,1
2018,2,9,6,3,9,2,1,2,NA,NA,1,1,2,2
2018,2,12,3,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
2018,1,14,1,4,12,1,4,2,2,2,1,4,2,1
2018,2,12,2,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA
2018,1,8,8,4,12,1,6,2,2,2,2,1,2,1
2018,2,16,3,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,16,0,7,12,1,1,1,1,1,1,4,2,2
2018,2,10,7,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
2018,1,18,3,5,12,1,6,1,1,1,1,4,2,2
2018,2,20,6,5,12,1,0,1,1,1,1,4,2,1
2018,1,20,0,7,12,1,0,1,1,1,1,4,2,1
2018,1,19,7,2,12,1,4,NA,NA,NA,NA,NA,NA,NA
2018,2,12,NA,7,NA,2,NA,1,1,1,1,4,3,1
2018,2,12,2,7,9,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,12,0,4,12,1,1,1,1,1,1,4,2,1
2018,2,12,2,4,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,18,2,6,NA,3,0,1,1,1,1,4,2,1
2018,2,16,3,6,12,1,2,1,2,1,1,4,2,1
2018,2,12,0,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,18,0,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2018,2,18,7,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,17,7,2,12,1,5,NA,NA,NA,NA,NA,NA,NA
2018,2,16,3,6,12,1,2,2,2,1,1,4,2,1
2018,1,14,2,4,NA,1,3,1,1,1,1,4,2,1
2018,2,12,3,1,12,1,1,NA,NA,1,1,4,2,1
2018,2,18,3,5,12,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,18,3,6,12,3,3,1,1,1,1,4,2,1
2018,1,16,2,7,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2018,1,14,1,4,12,1,5,1,1,1,1,4,2,1
2018,2,16,4,4,12,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,14,0,NA,8,2,2,1,1,1,1,4,2,1
2018,1,11,3,4,12,1,1,2,2,1,2,1,2,2
2018,2,9,0,7,7,2,1,NA,NA,NA,NA,NA,NA,NA
2018,2,13,2,6,5,2,0,NA,2,NA,1,4,2,1
2018,2,10,2,3,12,2,0,NA,NA,NA,NA,NA,NA,NA
2018,2,16,7,3,12,2,0,1,2,1,1,1,2,1
2018,2,13,8,3,12,2,0,1,1,1,1,1,2,1
2018,1,12,0,7,NA,2,4,NA,NA,NA,NA,NA,NA,NA
2018,1,20,3,3,11,2,2,2,2,2,1,1,2,1
2018,1,14,1,1,12,1,1,1,1,1,2,3,2,1
2018,2,14,8,1,12,2,0,1,1,1,1,1,2,1
2018,2,19,6,1,12,2,0,1,1,1,1,1,2,1
2018,2,16,0,1,10,2,1,NA,NA,NA,NA,NA,NA,NA
2018,1,15,3,4,8,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,16,1,NA,12,2,0,NA,NA,NA,NA,NA,NA,NA
2018,2,16,0,7,12,3,3,1,1,1,1,4,2,1
2018,2,20,4,4,NA,1,1,1,1,1,1,4,2,1
2018,1,14,0,7,12,1,7,1,1,1,1,4,2,1
2018,2,14,0,3,NA,2,3,1,1,1,1,NA,2,1
2018,2,16,3,4,NA,1,3,1,1,1,1,4,2,1
2018,2,8,3,4,12,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,14,NA,NA,NA,3,3,1,1,1,1,4,3,1
2018,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2018,2,16,0,2,12,2,2,1,1,1,1,4,2,1
2018,2,12,NA,NA,12,2,1,NA,NA,1,1,NA,2,1
2018,2,12,1,4,12,3,1,NA,NA,NA,NA,NA,NA,NA
2018,2,13,5,4,12,1,1,1,1,1,1,4,2,1
2018,1,12,0,4,12,1,5,1,1,1,1,1,1,1
2018,1,17,0,7,12,2,1,NA,NA,NA,NA,NA,NA,NA
2018,2,13,7,1,12,3,0,NA,NA,NA,NA,NA,NA,NA
2018,1,16,0,7,NA,1,0,1,1,1,1,4,2,2
2018,1,18,3,2,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,18,7,6,8,3,1,NA,NA,NA,NA,NA,NA,NA
2018,1,16,0,7,12,1,2,NA,NA,NA,NA,NA,NA,NA
2018,2,19,7,2,12,1,0,1,1,1,1,4,2,1
2018,1,16,3,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA
2018,2,12,7,7,NA,2,2,NA,NA,NA,NA,NA,NA,NA
2018,2,16,3,NA,12,2,2,1,1,1,1,4,1,1
2018,1,14,3,6,NA,2,1,1,1,1,1,4,NA,1
2018,2,13,3,3,12,2,0,1,1,1,1,4,2,1
2018,1,16,3,4,12,2,0,2,2,2,1,NA,2,1
2018,2,12,0,6,NA,3,1,NA,1,NA,1,NA,2,NA
2018,2,4,3,4,8,1,4,1,1,1,1,3,2,1
2018,1,12,0,4,12,3,4,2,2,1,1,4,2,2
2018,2,12,2,6,2,3,1,NA,NA,1,NA,1,2,1
2018,1,18,0,7,NA,3,2,1,1,1,1,4,2,1
2018,2,14,0,4,12,1,4,2,2,2,2,2,2,1
2018,1,18,3,5,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,14,7,4,12,1,4,2,2,1,1,4,2,2
2018,1,12,0,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
2018,2,12,0,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,16,1,4,NA,1,3,1,2,1,1,4,2,1
2018,2,14,6,4,12,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,14,2,2,12,1,0,1,1,1,1,4,1,1
2018,2,12,3,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,14,0,7,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,2,12,0,4,9,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,16,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,17,1,4,NA,1,7,1,1,1,1,4,2,1
2018,1,8,0,7,12,2,1,NA,NA,NA,NA,NA,NA,NA
2018,2,14,0,7,12,1,3,2,2,1,1,4,1,1
2018,2,13,5,4,12,1,5,2,2,1,1,4,2,1
2018,1,13,0,4,12,1,4,1,1,1,1,4,2,1
2018,2,12,0,7,12,1,4,2,2,1,1,3,1,1
2018,2,12,7,4,12,1,3,1,1,1,1,4,1,2
2018,2,16,3,2,12,1,0,2,1,1,1,4,2,1
2018,2,16,3,2,12,1,2,1,1,1,1,4,2,2
2018,1,16,0,NA,12,1,0,1,1,1,1,4,2,1
2018,1,18,0,7,12,3,1,NA,NA,NA,NA,NA,NA,NA
2018,2,20,2,5,12,1,6,1,1,1,1,4,2,1
2018,2,16,0,NA,1,1,1,1,1,1,1,3,2,1
2018,1,18,7,4,12,1,1,1,1,1,NA,4,2,1
2018,2,18,0,7,12,1,0,1,1,1,1,4,2,1
2018,2,12,8,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2018,2,20,0,7,12,1,1,1,1,1,1,4,2,1
2018,1,17,0,7,NA,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,15,7,2,NA,1,0,2,NA,1,NA,4,1,1
2018,1,13,0,6,NA,1,0,NA,NA,NA,NA,NA,NA,NA
2018,2,12,3,4,12,3,3,NA,NA,NA,NA,NA,NA,NA
2018,1,16,2,7,12,3,3,1,1,1,1,4,2,2
2018,2,16,0,7,12,3,3,1,1,2,1,3,2,2
2018,2,12,4,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
2018,2,15,0,7,12,1,4,1,1,1,1,3,2,1
2018,1,14,1,7,12,1,6,NA,1,1,1,4,1,1
2018,1,17,7,2,11,1,1,NA,NA,NA,NA,NA,NA,NA
2018,1,11,NA,4,NA,3,3,1,2,1,1,4,2,1
2018,1,12,7,1,10,2,3,NA,NA,NA,NA,NA,NA,NA
2018,1,12,5,4,12,3,0,NA,NA,NA,NA,NA,NA,NA
2018,1,12,2,NA,12,2,4,1,1,1,1,4,2,2
2018,1,12,4,3,12,2,1,NA,NA,NA,NA,NA,NA,NA
2018,2,17,3,4,9,2,3,NA,NA,NA,NA,NA,NA,NA
2018,1,14,0,7,12,1,3,1,1,1,2,4,1,1
2018,2,19,0,5,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,2,16,4,1,12,2,2,1,1,1,1,4,3,1
2018,2,13,8,3,4,2,0,2,2,2,2,1,2,1
2018,2,12,0,6,4,2,3,NA,NA,NA,NA,NA,NA,NA
2018,2,16,0,4,12,3,3,2,2,2,1,3,2,1
2018,1,8,2,4,2,3,5,NA,NA,NA,NA,NA,NA,NA
2018,2,11,0,7,9,3,1,2,2,2,2,4,2,1
2018,2,12,6,1,12,1,5,2,2,2,1,4,2,1
2018,2,14,7,4,12,3,7,1,1,1,1,4,2,2
2018,2,7,8,4,10,3,2,NA,NA,NA,NA,NA,NA,NA
2018,2,2,6,4,9,1,3,2,2,2,1,4,2,1
2018,2,11,0,7,NA,3,0,2,2,1,2,4,2,1
2018,2,12,0,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
2018,2,12,0,7,12,3,1,2,2,1,NA,4,2,2
2018,2,15,4,4,5,3,1,2,2,2,2,1,2,1
2018,2,6,2,4,3,1,3,2,1,1,1,4,2,1
2018,2,13,0,7,NA,1,2,NA,NA,NA,NA,NA,NA,NA
2018,1,9,0,7,12,1,1,1,1,1,1,3,2,1
2018,1,16,7,4,NA,3,3,2,2,2,2,NA,2,1
2018,1,18,2,7,12,1,1,2,1,1,1,NA,2,1
2018,1,13,3,NA,12,1,0,1,1,1,1,4,2,1
2018,1,12,0,7,12,1,4,1,1,1,1,4,2,2
2018,1,14,8,4,12,3,2,NA,NA,NA,NA,NA,NA,NA
2018,2,13,3,1,12,1,6,1,1,1,1,4,2,1
2018,2,16,4,5,NA,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,20,0,5,NA,1,0,1,1,1,1,4,2,1
2018,2,16,0,6,12,3,3,NA,NA,NA,NA,NA,NA,NA
2018,2,18,2,5,NA,1,0,1,1,1,1,4,2,1
2018,1,14,7,6,12,1,4,1,1,1,1,3,1,2
2018,1,16,0,7,12,3,1,NA,NA,NA,NA,NA,NA,NA
2018,1,14,4,1,9,1,3,1,1,1,1,3,2,1
2018,2,12,8,7,NA,2,3,2,2,2,2,NA,2,2
2018,2,16,0,6,9,1,2,NA,NA,NA,NA,NA,NA,NA
2018,1,20,0,7,12,1,0,2,1,1,1,4,2,1
2018,1,17,4,1,12,1,0,NA,NA,NA,NA,NA,NA,NA
2018,1,16,0,7,12,3,2,2,1,1,1,2,2,1
2018,2,14,0,7,12,1,0,1,1,1,1,4,2,1
2018,2,11,1,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
